SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0.9229177962429861,0.4336989648487817,0.9016141632440985,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
0,0.5560047039364014,-0.6918413359035234,-0.11995059489256364,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2377926362291236,-0.6685657609987491,-0.9727398841347404,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.39293221846680826,-1.4765607184073464,-0.621997503344999,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,1.330599009916969,1.3081955648424486,1.9501794669208006,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,1.4121352526517656,1.2699571203560338,2.0323281855409894,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0,1.208294645814774,-1.4732356362780927,-0.433412810680125,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.8708795439225389,0.33893412416505747,-0.6414978973461395,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-1.156256393494327,0.6149159408930968,-0.8698775117056484,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,-1.2785607575965219,0.2957080564847622,-0.973291365865542,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.7598453107733929,0.9607244823354596,1.129177584642021,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
0,-1.2785607575965219,-1.5264369503461486,-0.9974683249438789,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,1.4936714953865622,0.6548169264441387,1.5745321711680647,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.5039664516159542,1.0222385017266489,-0.1603852353949281,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,-1.1970245148617253,0.3322839599065504,-0.9045326236692135,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,1.452903374019164,1.0571518640838105,1.8980534137254448,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
0,-0.7078070584529457,0.6132533998284702,-0.5072451847998272,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,-0.5447345729833526,1.203455477770964,-0.17831942128059228,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0
0,0.7190771894059946,-0.9761358579546967,-0.2341955502453982,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
0,-0.5039664516159542,-0.011862040471185276,-0.3887427904852051,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0.35216409709940993,-1.4981737522474938,-0.6509613238466929,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.8708795439225389,0.18099272302551686,-0.6704617178478333,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.615975859488757,0.0014382880458283884,1.0820589855623428,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,1.045222160345181,-1.4782232594719733,-0.5065834067228654,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.452903374019164,-0.8597579834308247,0.19388662847194268,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1,0.5152365825690032,1.243356463322006,1.0833825417162664,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
0,1.045222160345181,-1.4931861290536137,-0.494516986452929,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,1.1675265244473758,0.7944703758727852,1.341873058577536,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,-1.033952029392132,-1.504823916506001,-0.949048228979509,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0.35216409709940993,-1.4732356362780927,-0.6636012851166628,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,1.615975859488757,1.19015514925395,2.2259423915907735,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0,1.452903374019164,1.2067805599002173,1.9812609772687724,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
0,-1.2785607575965219,-1.4865359647951069,-0.9969389024823094,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,1.3713671312843674,0.48690027891683774,1.2683495142270829,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,0.35216409709940993,-0.9761358579546967,-0.38265443217715667,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.7078070584529457,-1.4948486701182406,-0.8713996012826606,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.2785607575965219,0.147741901732982,-0.9752546408271954,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.6783090680385964,0.23419403709357245,0.5260330452990584,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
0,1.615975859488757,0.22255624964118545,1.2115468959545304,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
0,0.06678724752762188,1.093727767505599,0.4093395110614651,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.033952029392132,0.21923116751193167,-0.7782433073156745,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
0,-0.1370533593093696,0.08955296447104598,-0.21116567316712848,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,-0.5039664516159542,0.46694978614131655,-0.2816670976327897,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1.5752077381213587,-1.5014988343767475,-0.38084557210012787,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.2490627671821724,-1.5031613754413744,-0.4562441543353063,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,-1.2785607575965219,0.17268001770238314,-0.9749237517887145,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9931839080247338,-1.4815483416012265,-0.9435995894791904,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0.8413815535081896,1.3464340093288638,1.45439739093027,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,1.3713671312843674,0.8410215256823338,1.6263052760557073,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,1.615975859488757,0.02471386295060289,1.1647150673748685,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,-0.9524157866573355,0.15439206599148905,-0.7536692813911605,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,-0.4224302088811577,0.3405966652296841,-0.3113809332883734,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.7893433011877423,0.48191265572295733,-0.5153409366079928,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.8301114225551406,0.5351139697910129,-0.6235195929220112,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.31139597573201167,0.5317888876617596,0.4098248149845704,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
0,1.2898308885495708,0.548414298308027,1.4505370188146598,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.5560047039364014,-1.0326622541520059,-0.3273077256739202,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0,-1.156256393494327,-0.46739829217891304,-0.9111283451695991,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.5447345729833526,0.7795075062911445,-0.2223276633985504,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0.39293221846680826,1.1535792458321616,0.819862511470087,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0
1,-1.033952029392132,0.8061081633251723,-0.7386689783133602,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2785607575965219,-0.47571099750204676,-0.9835268667892175,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1.5752077381213587,0.9623870234000862,1.8995755033024573,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
0,-1.1970245148617253,0.18265526409014352,-0.9044443865922853,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.156256393494327,-1.5264369503461486,-0.9686368600575777,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.9116476652899372,-1.4948486701182406,-0.9189814450162123,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1,-0.30012584477896276,0.8044456222605456,0.005059283845515852,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1.4121352526517656,0.7861576705496516,1.552340546320613,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,1.615975859488757,1.5958151690228755,2.6086707127670006,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,0.7190771894059946,1.3181708112302095,1.3028943298444873,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
0,1.615975859488757,-1.370158090271235,-0.24520312559219576,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-1.1970245148617253,-1.5031613754413744,-0.9788503017120208,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,-0.9931839080247338,-1.3418948921725802,-0.9158049102467958,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,-0.38166208751375935,-1.001073973924098,-0.6667557606168473,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1.1267584030799775,-0.8364824085260502,0.06386929561818579,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0.8413815535081896,-1.5197867860876417,-0.5688126052265043,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0.9636859176103844,1.3298085986825965,1.5713335771294161,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,1.1675265244473758,1.371372125298265,1.882964873570716,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
1,-0.2185896020441662,0.7213185690292084,0.053523498348350095,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.2785607575965219,-0.31111943210399934,-0.9813429991352436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1.5344396167539605,1.1286411298627606,2.020261765271053,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
0,-1.2785607575965219,-1.4798858005365998,-0.9968506654053813,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1.2490627671821724,1.2516691686451398,1.8372360084526576,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1.045222160345181,0.5899778249236957,1.124280426872504,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,-0.9116476652899372,0.2923829743555085,-0.6999108422726322,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
0,0.8006134321407912,1.3397838450703567,1.4758169413545996,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.156256393494327,-0.011862040471185276,-0.8941647671301456,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
0,1.1267584030799775,0.1793301819608902,0.8580912250492454,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
0,1.045222160345181,-0.14819040777057851,0.566511804339887,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,-1.2785607575965219,-0.1581656541583389,-0.9793135463658942,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0.5967728253037997,-1.4998362933121208,-0.599210278228282,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,1.0859902817125793,-1.4765607184073464,-0.4468027871039849,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.1154882721269286,-1.5098115396998812,-0.9501732517103438,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.8301114225551406,-0.6968289590974038,-0.7671254356227166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.8301114225551406,-1.323606940461686,-0.8820762875909771,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,-1.2785607575965219,-1.4582727666964523,-0.9965638949053645,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0.9229177962429861,1.2017929367063374,1.398058017311591,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
0,0.9636859176103844,1.1635544922199221,1.4685594417772518,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0
0,-0.9116476652899372,-1.4865359647951069,-0.9093856629002665,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
0,-1.1970245148617253,0.32563379564804334,-0.9027017043229525,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9931839080247338,-0.1581656541583389,-0.7905964980856277,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-0.5855026943507509,-1.4998362933121208,-0.8243471800106782,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-0.3408939661463611,-0.33273246594414696,-0.4154124469867646,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.5344396167539605,0.8476716899408409,1.8116031376050046,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,0.6783090680385964,1.1286411298627606,1.1650900749518136,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,-0.46319833024855595,-0.6353149397062142,-0.5711950063035668,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.8821496748755878,1.3514216325227444,1.4840009302396933,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0
0,0.8821496748755878,0.5051882306277318,0.9186880376297123,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-1.156256393494327,-1.187278573162293,-0.9486070435948678,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.6262708157181491,-0.0933265526378958,-0.5334074781090493,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
0,0.35216409709940993,0.7130058637060748,0.4673553891417808,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,-0.8301114225551406,-1.48487342373048,-0.9071356174385965,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.615975859488757,0.2740950226446144,1.3171446177683976,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
0,-1.2377926362291236,-1.4748981773427197,-0.9868578164432584,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-1.033952029392132,1.1652170332845488,-0.708756609234688,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,1.5752077381213587,-1.3069815298154184,-0.21621724582126994,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.9931839080247338,0.17766764089626308,-0.7625371076224484,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.7078070584529457,0.6498293032502583,-0.4285377121798398,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,-1.156256393494327,0.4686123272059432,-0.8766055888214265,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1.045222160345181,-1.4615978488257058,-0.4709576869130897,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0.10755536889502018,0.8892352165565094,0.4220456501391311,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
0,1.4121352526517656,-0.14486532564132498,0.7385299858114845,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,1.615975859488757,-0.03181253324670648,1.060860027830334,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,1.1267584030799775,0.8360339024884539,1.3989845066193372,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,-1.156256393494327,-0.7433801089069526,-0.9411951291328958,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0.5560047039364014,0.6664547138965258,0.7408020905423867,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,-1.2785607575965219,-1.4931861290536137,-0.9970271395592377,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.09628523794197129,0.6780925013489132,0.12184105516003742,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.2785607575965219,-1.5114740807645082,-0.9972697915207903,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,-0.5039664516159542,0.5866527427944424,-0.3032631222109757,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.2785607575965219,-1.4815483416012265,-0.9968727246746134,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,0.10755536889502018,-1.5014988343767475,-0.7027123694651037,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,1.3713671312843674,1.2516691686451398,1.8495009621456828,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
0,1.0044540389777827,1.0904026853763453,1.4639711137769837,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,-0.2593577234115645,0.6797550424135399,-0.04197107815723434,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
0,-0.9931839080247338,0.34890937055281784,-0.7513530581217943,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.5752077381213587,-1.5014988343767475,-0.39366200752395425,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-1.033952029392132,-0.5338999347639828,-0.8556713423202024,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.09628523794197129,-0.6735533841926293,-0.4288024234106246,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.3408939661463611,0.6681172549611524,-0.10188405339150702,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1.1267584030799775,1.254994250774393,1.7108584550221906,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
0,0.22985973299721507,0.19429305154253051,0.18903358924088964,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
0,-0.1370533593093696,-1.3452199743018338,-0.9615778939033186,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.2377926362291236,-1.464922930954959,-0.9882034318664141,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0.10755536889502018,-0.1714659826753528,-0.08154540715954849,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.0747201507595303,-1.4998362933121208,-0.9542321572490429,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.38166208751375935,0.3505719116174445,-0.25449007793889267,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1,-0.2185896020441662,1.3148457291009557,0.2594247173603907,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0,-1.1154882721269286,0.17600509983163645,-0.852958052204659,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.7598453107733929,0.478587573593704,0.7671408580054655,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.452903374019164,-0.3543454997842945,0.6682932725766081,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
0,-1.2785607575965219,-0.6336523986415874,-0.9856224973662632,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-0.748575179820344,1.0322137481144094,-0.411816786101939,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,1.3713671312843674,-0.030149992182079595,0.8756945218964289,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,-1.2785607575965219,0.21091846218879795,-0.974416388596377,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.9229177962429861,-0.20471680396788763,0.34803680186557245,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.9116476652899372,0.44533675230116915,-0.6682116723861631,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.7190771894059946,1.456161719594229,1.4695741681619268,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0
0,-0.5855026943507509,-0.48069862069592717,-0.6028500576515717,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.156256393494327,-0.33439500700877356,-0.9020840447844549,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.4121352526517656,1.3580717967812508,2.1319919639314326,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
0,-0.6262708157181491,-1.4998362933121208,-0.8506859474737569,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,-0.1778214806767679,-0.9595104473084293,-0.5762245196884762,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0.8413815535081896,-1.5081489986352545,-0.5159144776080264,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,1.4936714953865622,1.3879975359445325,2.236398485206769,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-0.5039664516159542,0.796132916937412,-0.22865867366815135,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
